M03_Session2_0406.wav|nod
M03_Session2_0254.wav|witty
M03_Session2_0297.wav|fat
M03_Session2_0230.wav|explore
M03_Session2_0420.wav|the prospect of cutting back spending is an unpleasant one for any governor
M03_Session2_0072.wav|dug
M03_Session2_0063.wav|knee
M03_Session2_0065.wav|yet he still thinks as swiftly as ever.
M03_Session2_0368.wav|Aluminum silverware can often be flimsy.
M03_Session2_0193.wav|back
M03_Session2_0201.wav|though
M03_Session2_0180.wav|delta
M03_Session2_0238.wav|thigh
M03_Session2_0186.wav|forward
M03_Session2_0006.wav|gadget
M03_Session2_0349.wav|lima
M03_Session2_0165.wav|He will allow a rare lie.
M03_Session2_0191.wav|fear
M03_Session2_0187.wav|Everything went real smooth, the sheriff said.
M03_Session2_0258.wav|barn
M03_Session2_0099.wav|he dresses himself in an ancient black frock coat,
M03_Session2_0108.wav|left
M03_Session2_0292.wav|reek
M03_Session2_0240.wav|pot
M03_Session2_0383.wav|knitting
M03_Session2_0391.wav|People who value themselves are life's winners.
M03_Session2_0397.wav|down
M03_Session2_0345.wav|written
M03_Session2_0247.wav|play
M03_Session2_0093.wav|knew
M03_Session2_0090.wav|down
M03_Session2_0137.wav|write
M03_Session2_0013.wav|Well, he is nearly ninety-three years old;
M03_Session2_0372.wav|thorn
M03_Session2_0145.wav|suit
M03_Session2_0330.wav|hat
M03_Session2_0221.wav|Both figures would go higher in later years.
M03_Session2_0048.wav|jagged
M03_Session2_0172.wav|near
M03_Session2_0231.wav|troop
M03_Session2_0100.wav|he dresses himself in an ancient black frock coat,
M03_Session2_0114.wav|the
M03_Session2_0008.wav|lead
M03_Session2_0050.wav|air
M03_Session2_0285.wav|mike
M03_Session2_0095.wav|stick
M03_Session2_0418.wav|left
M03_Session2_0244.wav|If you destroy confidence in banks, you do something to the economy, he said.
M03_Session2_0281.wav|pit
M03_Session2_0355.wav|I have had my bell rung.
M03_Session2_0212.wav|group
M03_Session2_0044.wav|storm
M03_Session2_0005.wav|rain
M03_Session2_0107.wav|The quick brown fox jumps over the lazy dog.
M03_Session2_0375.wav|at
M03_Session2_0272.wav|thought
M03_Session2_0414.wav|ham
M03_Session2_0410.wav|Beg that guard for one gallon of gas.
M03_Session2_0325.wav|liar
M03_Session2_0256.wav|This is a period of transition for me.
M03_Session2_0265.wav|mush
M03_Session2_0039.wav|range
M03_Session2_0305.wav|vat
M03_Session2_0270.wav|hotel
M03_Session2_0283.wav|dart
M03_Session2_0340.wav|seven
M03_Session2_0113.wav|rake
M03_Session2_0401.wav|slicker
M03_Session2_0102.wav|When he speaks, his voice is just a bit cracked and quivers a trifle.
M03_Session2_0253.wav|part
M03_Session2_0234.wav|rock
M03_Session2_0014.wav|Well, he is nearly ninety-three years old;
M03_Session2_0359.wav|darn
M03_Session2_0388.wav|Only lawyers love millionaires.
M03_Session2_0064.wav|chair
M03_Session2_0336.wav|spain
M03_Session2_0079.wav|read
M03_Session2_0045.wav|She had your dark suit in greasy wash water all year.
M03_Session2_0078.wav|swarm
M03_Session2_0103.wav|sip
M03_Session2_0358.wav|witch
M03_Session2_0003.wav|know
M03_Session2_0023.wav|knew
M03_Session2_0261.wav|park
M03_Session2_0214.wav|here
M03_Session2_0392.wav|sink
M03_Session2_0040.wav|raid
M03_Session2_0319.wav|leak
M03_Session2_0378.wav|The books are very expensive.
M03_Session2_0393.wav|meat
M03_Session2_0321.wav|rich
M03_Session2_0403.wav|sand
M03_Session2_0366.wav|xxx
M03_Session2_0129.wav|know
M03_Session2_0047.wav|dark
M03_Session2_0056.wav|beta
M03_Session2_0242.wav|much
M03_Session2_0266.wav|and
M03_Session2_0029.wav|Except in the winter when the ooze or snow or ice prevents,
M03_Session2_0252.wav|brawn
M03_Session2_0371.wav|heart
M03_Session2_0175.wav|suit
M03_Session2_0150.wav|deer
M03_Session2_0011.wav|tip
M03_Session2_0015.wav|hair
M03_Session2_0284.wav|hum
M03_Session2_0096.wav|Twice each day he plays skillfully and with zest upon our small organ.
M03_Session2_0218.wav|I tried to tell people in the community.
M03_Session2_0020.wav|glow
M03_Session2_0382.wav|hitting
M03_Session2_0333.wav|hem
M03_Session2_0016.wav|alpha
M03_Session2_0030.wav|feed
M03_Session2_0220.wav|witch
M03_Session2_0160.wav|briar
M03_Session2_0352.wav|him
M03_Session2_0049.wav|up
M03_Session2_0353.wav|sign
M03_Session2_0168.wav|This was easy for us.
M03_Session2_0203.wav|snoop
M03_Session2_0350.wav|bit
M03_Session2_0324.wav|kitten
M03_Session2_0143.wav|four
M03_Session2_0054.wav|store
M03_Session2_0327.wav|him
M03_Session2_0060.wav|dagger
M03_Session2_0268.wav|kilo
M03_Session2_0004.wav|farm
M03_Session2_0185.wav|Why yell or worry over silly items?
M03_Session2_0122.wav|wish
M03_Session2_0147.wav|coupe
M03_Session2_0097.wav|horn
M03_Session2_0131.wav|error
M03_Session2_0224.wav|peer
M03_Session2_0139.wav|no
M03_Session2_0417.wav|bread
M03_Session2_0059.wav|park
M03_Session2_0140.wav|of
M03_Session2_0123.wav|select
M03_Session2_0124.wav|prior
M03_Session2_0387.wav|quebec
M03_Session2_0088.wav|car
M03_Session2_0046.wav|grow
M03_Session2_0329.wav|He wrapped the package hastily.
M03_Session2_0312.wav|Night after night, they received annoying phone calls.
M03_Session2_0290.wav|sigh
M03_Session2_0357.wav|zero
M03_Session2_0310.wav|fitting
M03_Session2_0149.wav|hear
M03_Session2_0155.wav|You're used to being on the field.
M03_Session2_0384.wav|five
M03_Session2_0126.wav|pad
M03_Session2_0033.wav|bat
M03_Session2_0385.wav|echo
M03_Session2_0228.wav|jungle
M03_Session2_0232.wav|sigh
M03_Session2_0339.wav|The job provides many benefits.
M03_Session2_0273.wav|The misguided souls have lost their way.
M03_Session2_0159.wav|charlie
M03_Session2_0210.wav|knot
M03_Session2_0082.wav|feet
M03_Session2_0156.wav|hate
M03_Session2_0135.wav|Jane may earn more money by working hard.
M03_Session2_0184.wav|The train approached the depot slowly.
M03_Session2_0415.wav|Although always alone, we survive.
M03_Session2_0400.wav|We bought a brown chair.
M03_Session2_0241.wav|The humidity is overwhelming there.
M03_Session2_0398.wav|Each one volunteered to jump first.
M03_Session2_0101.wav|When he speaks, his voice is just a bit cracked and quivers a trifle.
M03_Session2_0194.wav|I just try to do my best.
M03_Session2_0295.wav|no
M03_Session2_0197.wav|root
M03_Session2_0110.wav|spark
M03_Session2_0195.wav|lip
M03_Session2_0369.wav|nine
M03_Session2_0007.wav|race
M03_Session2_0390.wav|sit
M03_Session2_0161.wav|bad
M03_Session2_0376.wav|pretty
M03_Session2_0038.wav|rate
M03_Session2_0104.wav|for
M03_Session2_0070.wav|one
