M01_Session1_0072.wav|She had your dark suit in greasy wash water all year.
M01_Session1_0065.wav|two
M01_Session1_0006.wav|trait
M01_Session1_0099.wav|up
M01_Session1_0093.wav|for
M01_Session1_0090.wav|stick
M01_Session1_0013.wav|A long, flowing beard clings to his chin,
M01_Session1_0048.wav|glow
M01_Session1_0100.wav|swarm
M01_Session1_0008.wav|fee
M01_Session1_0050.wav|swarm
M01_Session1_0095.wav|yes
M01_Session1_0044.wav|Don't ask me to carry an oily rag like that.
M01_Session1_0005.wav|When he speaks, his voice is just a bit cracked and quivers a trifle.
M01_Session1_0039.wav|no
M01_Session1_0014.wav|fair
M01_Session1_0064.wav|trade
M01_Session1_0079.wav|warm
M01_Session1_0045.wav|feet
M01_Session1_0078.wav|storm
M01_Session1_0027.wav|I can read
M01_Session1_0023.wav|I will lead you
M01_Session1_0040.wav|but he always answers, "Banana oil!"
M01_Session1_0047.wav|park
M01_Session1_0056.wav|giving those who observe him a pronounced feeling of the utmost respect.
M01_Session1_0094.wav|rake
M01_Session1_0029.wav|double
M01_Session1_0011.wav|Except in the winter when the ooze or snow or ice prevents,
M01_Session1_0015.wav|tip
M01_Session1_0096.wav|weed
M01_Session1_0020.wav|horn
M01_Session1_0016.wav|bit
M01_Session1_0030.wav|bug
M01_Session1_0036.wav|alpha
M01_Session1_0054.wav|goat
M01_Session1_0060.wav|rate
M01_Session1_0097.wav|weed
M01_Session1_0059.wav|air
M01_Session1_0088.wav|spark
M01_Session1_0046.wav|stubble
M01_Session1_0033.wav|warm
M01_Session1_0082.wav|storm
M01_Session1_0007.wav|trouble
M01_Session1_0038.wav|rain
M01_Session1_0070.wav|pat
M01_Session1_0068.wav|right
M01_Session1_0076.wav|beta
M01_Session1_0041.wav|but he always answers, "Banana oil!"
M01_Session1_0071.wav|rage
M01_Session1_0077.wav|he slowly takes a short walk in the open air each day.
M01_Session1_0051.wav|left
M01_Session1_0010.wav|raid
M01_Session1_0069.wav|know
M01_Session1_0062.wav|slip
M01_Session1_0021.wav|bat
M01_Session1_0075.wav|rave
M01_Session1_0089.wav|spark
M01_Session1_0022.wav|beat
M01_Session1_0052.wav|form
M01_Session1_0080.wav|trace
M01_Session1_0098.wav|corn
M01_Session1_0031.wav|dug
M01_Session1_0085.wav|ship
M01_Session1_0057.wav|sip
M01_Session1_0061.wav|farm
M01_Session1_0053.wav|You wished to know all about my grandfather.
M01_Session1_0083.wav|knew
M01_Session1_0042.wav|input/images/kitchen.jpg
M01_Session1_0009.wav|Grandfather likes to be modern in his language.
M01_Session1_0028.wav|jacket
M01_Session1_0087.wav|meat
M01_Session1_0091.wav|jagged
M01_Session1_0037.wav|hair
M01_Session1_0066.wav|usually minus several buttons;
M01_Session1_0073.wav|go
M01_Session1_0055.wav|feed
M01_Session1_0074.wav|car
M01_Session1_0012.wav|A long, flowing beard clings to his chin,
M01_Session1_0035.wav|sticks
M01_Session1_0018.wav|Well, he is nearly ninety-three years old;
M01_Session1_0092.wav|We have often urged him to walk more and smoke less,
M01_Session1_0026.wav|yet he still thinks as swiftly as ever.
M01_Session1_0019.wav|he dresses himself in an ancient black frock coat,
M01_Session1_0017.wav|bubble
M01_Session1_0043.wav|input/images/story_starters_15.jpg
M01_Session1_0067.wav|born
M01_Session1_0025.wav|knew
M01_Session1_0032.wav|share
M01_Session1_0086.wav|down
M01_Session1_0024.wav|dagger
M01_Session1_0058.wav|I can read
M01_Session1_0034.wav|chair
M01_Session2_3_0254.wav|Students watched as he got out.
M01_Session2_3_0230.wav|fat
M01_Session2_3_0072.wav|deer
M01_Session2_3_0063.wav|rock
M01_Session2_3_0065.wav|suit
M01_Session2_3_0193.wav|loyal
M01_Session2_3_0201.wav|pit
M01_Session2_3_0238.wav|spark
M01_Session2_3_0186.wav|oscar
M01_Session2_3_0006.wav|torn
M01_Session2_3_0191.wav|Nothing has been done yet to take advantage of the enabling legislation.
M01_Session2_3_0187.wav|There is a treehouse up above.
M01_Session2_3_0258.wav|park
M01_Session2_3_0099.wav|sigh
M01_Session2_3_0108.wav|sprinkle
M01_Session2_3_0240.wav|The job provides many benefits.
M01_Session2_3_0247.wav|hum
M01_Session2_3_0093.wav|group
M01_Session2_3_0090.wav|lip
M01_Session2_3_0137.wav|ate
M01_Session2_3_0013.wav|The quick brown fox jumps over the lazy dog.
M01_Session2_3_0145.wav|You're used to being on the field.
M01_Session2_3_0221.wav|much
M01_Session2_3_0048.wav|shoot
M01_Session2_3_0172.wav|bit
M01_Session2_3_0231.wav|golf
M01_Session2_3_0100.wav|ate
M01_Session2_3_0114.wav|no
M01_Session2_3_0008.wav|grow
M01_Session2_3_0050.wav|suit
M01_Session2_3_0285.wav|yes
M01_Session2_3_0095.wav|I scrubbed the floors thoroughly.
M01_Session2_3_0244.wav|leak
M01_Session2_3_0281.wav|pit
M01_Session2_3_0212.wav|foxtrot
M01_Session2_3_0044.wav|back
M01_Session2_3_0005.wav|race
M01_Session2_3_0107.wav|explore
M01_Session2_3_0272.wav|hitting
M01_Session2_3_0256.wav|no
M01_Session2_3_0265.wav|him
M01_Session2_3_0039.wav|bad
M01_Session2_3_0270.wav|sell
M01_Session2_3_0283.wav|hat
M01_Session2_3_0113.wav|Nothing is as offensive as innocence.
M01_Session2_3_0102.wav|bat
M01_Session2_3_0253.wav|pitting
M01_Session2_3_0234.wav|leak
M01_Session2_3_0014.wav|the
M01_Session2_3_0064.wav|tile
M01_Session2_3_0079.wav|pat
M01_Session2_3_0045.wav|One validated acts of school districts.
M01_Session2_3_0078.wav|She is thinner than I am.
M01_Session2_3_0027.wav|troop
M01_Session2_3_0103.wav|Their house is grey and white.
M01_Session2_3_0003.wav|gadget
M01_Session2_3_0023.wav|sip
M01_Session2_3_0261.wav|dark
M01_Session2_3_0214.wav|mike
M01_Session2_3_0040.wav|play
M01_Session2_3_0129.wav|The train approached the depot slowly.
M01_Session2_3_0047.wav|forward
M01_Session2_3_0056.wav|Are your grades higher or lower than Nancy's?
M01_Session2_3_0094.wav|I looked up and noticed two old men.
M01_Session2_3_0242.wav|I have had my bell rung.
M01_Session2_3_0266.wav|knitting
M01_Session2_3_0029.wav|I was conscious all the time.
M01_Session2_3_0252.wav|lima
M01_Session2_3_0175.wav|fat
M01_Session2_3_0150.wav|side
M01_Session2_3_0011.wav|range
M01_Session2_3_0015.wav|swore
M01_Session2_3_0096.wav|I just try to do my best.
M01_Session2_3_0218.wav|lick
M01_Session2_3_0020.wav|feed
M01_Session2_3_0016.wav|train
M01_Session2_3_0030.wav|slip
M01_Session2_3_0220.wav|november
M01_Session2_3_0036.wav|pile
M01_Session2_3_0183.wav|sergeant
M01_Session2_3_0160.wav|This is not a program of socialized medicine.
M01_Session2_3_0049.wav|shear
M01_Session2_3_0168.wav|sign
M01_Session2_3_0203.wav|cake
